Campus,Site,Region,State,SaleDate,MealType,MenuItem,FreeCount,ReducedCount,PaidCount,TotalMealCount,EntryMethod
IDEA McAllen,Academy,URGV,TX,4/16/24,Lunch,AC Lunch,657,0,0,657,Bulk
IDEA McAllen,Academy,URGV,TX,4/17/24,Breakfast,AC Breakfast,712,0,0,712,Bulk
IDEA McAllen,Academy,URGV,TX,4/17/24,CACFP Supper,AC Supper,520,0,0,520,Bulk
IDEA McAllen,Academy,URGV,TX,4/17/24,Lunch,AC Lunch,675,0,0,675,Bulk
IDEA McAllen,Academy,URGV,TX,4/18/24,Breakfast,AC Breakfast,692,0,0,692,Bulk
IDEA McAllen,Academy,URGV,TX,4/18/24,CACFP Supper,AC Supper,534,0,0,534,Bulk
IDEA McAllen,Academy,URGV,TX,4/18/24,Lunch,AC Lunch,661,0,0,661,Bulk
IDEA McAllen,Academy,URGV,TX,4/19/24,Breakfast,AC Breakfast,680,0,0,680,Bulk
IDEA McAllen,Academy,URGV,TX,4/19/24,CACFP Supper,AC Supper,533,0,0,533,Bulk
IDEA McAllen,Academy,URGV,TX,4/19/24,Lunch,AC Lunch,659,0,0,659,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/15/24,Breakfast,CP Breakfast,569,0,0,569,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/15/24,CACFP Supper,CP Supper,13,0,0,13,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/15/24,Lunch,CP Lunch,532,0,0,532,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/16/24,Breakfast,CP Breakfast,584,0,0,584,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/16/24,CACFP Supper,CP Supper,9,0,0,9,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/16/24,Lunch,CP Lunch,681,0,0,681,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/17/24,Breakfast,CP Breakfast,482,0,0,482,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/17/24,CACFP Supper,CP Supper,15,0,0,15,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/17/24,Lunch,CP Lunch,560,0,0,560,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/18/24,Breakfast,CP Breakfast,567,0,0,567,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/18/24,CACFP Supper,CP Supper,16,0,0,16,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/18/24,Lunch,CP Lunch,573,0,0,573,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/19/24,Breakfast,CP Breakfast,583,0,0,583,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/19/24,CACFP Supper,CP Supper,11,0,0,11,Bulk
IDEA McAllen,College Preparatory,URGV,TX,4/19/24,Lunch,CP Lunch,567,0,0,567,Bulk
IDEA Mesa Hills,Academy,ELPR,TX,4/15/24,Breakfast,AC Breakfast,576,0,0,576,Bulk
IDEA Mesa Hills,Academy,ELPR,TX,4/15/24,CACFP Supper,Supper,278,11,208,497,Individual
IDEA Mesa Hills,Academy,ELPR,TX,4/15/24,Lunch,AC Lunch,582,0,0,582,Bulk
IDEA Mesa Hills,Academy,ELPR,TX,4/16/24,Breakfast,AC Breakfast,577,0,0,577,Bulk
IDEA Mesa Hills,Academy,ELPR,TX,4/16/24,CACFP Supper,AC Supper,315,0,0,315,Bulk
IDEA Mesa Hills,Academy,ELPR,TX,4/16/24,CACFP Supper,Supper,125,5,63,193,Individual
IDEA Mesa Hills,Academy,ELPR,TX,4/16/24,Lunch,AC Lunch,568,0,0,568,Bulk
IDEA Mesa Hills,Academy,ELPR,TX,4/17/24,Breakfast,AC Breakfast,577,0,0,577,Bulk
IDEA Mesa Hills,Academy,ELPR,TX,4/17/24,CACFP Supper,Supper,294,11,200,505,Individual
IDEA Mesa Hills,Academy,ELPR,TX,4/17/24,Lunch,AC Lunch,551,0,0,551,Bulk
IDEA Mesa Hills,Academy,ELPR,TX,4/18/24,Breakfast,AC Breakfast,634,0,0,634,Bulk
IDEA Mesa Hills,Academy,ELPR,TX,4/18/24,CACFP Supper,Supper,295,9,206,510,Individual
IDEA Mesa Hills,Academy,ELPR,TX,4/18/24,Lunch,AC Lunch,572,0,0,572,Bulk
IDEA Mesa Hills,Academy,ELPR,TX,4/19/24,Breakfast,AC Breakfast,585,0,0,585,Bulk
IDEA Mesa Hills,Academy,ELPR,TX,4/19/24,CACFP Supper,Supper,277,8,186,471,Individual
IDEA Mesa Hills,Academy,ELPR,TX,4/19/24,Lunch,AC Lunch,592,0,0,592,Bulk
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/15/24,Breakfast,CP Breakfast,311,0,0,311,Bulk
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/15/24,CACFP Supper,Supper,89,4,98,191,Individual
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/15/24,Lunch,CP Lunch,267,0,0,267,Bulk
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/16/24,Breakfast,CP Breakfast,347,0,0,347,Bulk
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/16/24,CACFP Supper,Supper,100,6,108,214,Individual
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/16/24,Lunch,CP Lunch,296,0,0,296,Bulk
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/17/24,Breakfast,CP Breakfast,309,0,0,309,Bulk
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/17/24,CACFP Supper,Supper,5,2,3,10,Individual
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/17/24,Lunch,CP Lunch,279,0,0,279,Bulk
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/18/24,Breakfast,CP Breakfast,341,0,0,341,Bulk
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/18/24,Lunch,CP Lunch,393,0,0,393,Bulk
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/19/24,Breakfast,CP Breakfast,312,0,0,312,Bulk
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/19/24,CACFP Supper,Supper,70,5,79,154,Individual
IDEA Mesa Hills,College Preparatory,ELPR,TX,4/19/24,Lunch,CP Lunch,293,0,0,293,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/15/24,Breakfast,AC Breakfast,405,0,0,405,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/15/24,CACFP Supper,AC Supper,93,0,0,93,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/15/24,Lunch,AC Lunch,432,0,0,432,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/16/24,Breakfast,AC Breakfast,417,0,0,417,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/16/24,CACFP Supper,AC Supper,106,0,0,106,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/16/24,Lunch,AC Lunch,347,0,0,347,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/17/24,Breakfast,AC Breakfast,427,0,0,427,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/17/24,CACFP Supper,AC Supper,130,0,0,130,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/17/24,Lunch,AC Lunch,402,0,0,402,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/18/24,Breakfast,AC Breakfast,440,0,0,440,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/18/24,CACFP Supper,AC Supper,122,0,0,122,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/18/24,Lunch,AC Lunch,430,0,0,430,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/19/24,Breakfast,AC Breakfast,436,0,0,436,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/19/24,CACFP Supper,AC Supper,87,0,0,87,Bulk
IDEA Mesquite Hills,Academy,ELPR,TX,4/19/24,Lunch,AC Lunch,444,0,0,444,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/15/24,Breakfast,CP Breakfast,140,0,0,140,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/15/24,CACFP Supper,CP Supper,145,0,0,145,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/15/24,Lunch,CP Lunch,222,0,0,222,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/16/24,Breakfast,CP Breakfast,154,0,0,154,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/16/24,Lunch,CP Lunch,202,0,0,202,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/17/24,Breakfast,CP Breakfast,146,0,0,146,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/17/24,CACFP Supper,CP Supper,114,0,0,114,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/17/24,Lunch,CP Lunch,209,0,0,209,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/18/24,Breakfast,CP Breakfast,141,0,0,141,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/18/24,CACFP Supper,CP Supper,154,0,0,154,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/18/24,Lunch,CP Lunch,216,0,0,216,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/19/24,Breakfast,CP Breakfast,144,0,0,144,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/19/24,CACFP Supper,CP Supper,147,0,0,147,Bulk
IDEA Mesquite Hills,College Preparatory,ELPR,TX,4/19/24,Lunch,CP Lunch,235,0,0,235,Bulk
IDEA Mission,Academy,URGV,TX,4/15/24,Breakfast,AC Breakfast,505,0,0,505,Bulk
IDEA Mission,Academy,URGV,TX,4/15/24,CACFP Supper,AC Supper,235,0,0,235,Bulk
IDEA Mission,Academy,URGV,TX,4/15/24,Lunch,AC Lunch,583,0,0,583,Bulk
IDEA Mission,Academy,URGV,TX,4/16/24,Breakfast,AC Breakfast,545,0,0,545,Bulk
IDEA Mission,Academy,URGV,TX,4/16/24,CACFP Supper,AC Supper,211,0,0,211,Bulk
IDEA Mission,Academy,URGV,TX,4/16/24,Lunch,AC Lunch,397,0,0,397,Bulk
IDEA Mission,Academy,URGV,TX,4/17/24,Breakfast,AC Breakfast,488,0,0,488,Bulk
IDEA Mission,Academy,URGV,TX,4/17/24,CACFP Supper,AC Supper,220,0,0,220,Bulk
IDEA Mission,Academy,URGV,TX,4/17/24,Lunch,AC Lunch,554,0,0,554,Bulk
IDEA Mission,Academy,URGV,TX,4/18/24,Breakfast,AC Breakfast,543,0,0,543,Bulk
IDEA Mission,Academy,URGV,TX,4/18/24,CACFP Supper,AC Supper,272,0,0,272,Bulk
IDEA Mission,Academy,URGV,TX,4/18/24,Lunch,AC Lunch,473,0,0,473,Bulk
IDEA Mission,Academy,URGV,TX,4/19/24,Breakfast,AC Breakfast,492,0,0,492,Bulk
IDEA Mission,Academy,URGV,TX,4/19/24,CACFP Supper,AC Supper,231,0,0,231,Bulk
IDEA Mission,Academy,URGV,TX,4/19/24,Lunch,AC Lunch,528,0,0,528,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/15/24,Breakfast,CP Breakfast,575,0,0,575,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/15/24,CACFP Supper,CP Supper,14,0,0,14,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/15/24,Lunch,CP Lunch,558,0,0,558,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/16/24,Breakfast,CP Breakfast,643,0,0,643,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/16/24,CACFP Supper,CP Supper,18,0,0,18,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/16/24,Lunch,CP Lunch,624,0,0,624,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/17/24,Breakfast,CP Breakfast,503,0,0,503,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/17/24,CACFP Supper,CP Supper,84,0,0,84,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/17/24,Lunch,CP Lunch,443,0,0,443,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/18/24,Breakfast,CP Breakfast,483,0,0,483,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/18/24,CACFP Supper,CP Supper,20,0,0,20,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/18/24,Lunch,CP Lunch,518,0,0,518,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/19/24,Breakfast,CP Breakfast,570,0,0,570,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/19/24,CACFP Supper,CP Supper,24,0,0,24,Bulk
IDEA Mission,College Preparatory,URGV,TX,4/19/24,Lunch,CP Lunch,552,0,0,552,Bulk
IDEA Monterrey Park,Academy,ESAR,TX,4/15/24,Breakfast,AC Breakfast,472,0,0,472,Bulk
IDEA Monterrey Park,Academy,ESAR,TX,4/15/24,CACFP Supper,Supper,112,9,49,170,Individual
IDEA Monterrey Park,Academy,ESAR,TX,4/15/24,Lunch,AC Lunch,488,0,0,488,Bulk
IDEA Monterrey Park,Academy,ESAR,TX,4/16/24,Breakfast,AC Breakfast,453,0,0,453,Bulk
IDEA Monterrey Park,Academy,ESAR,TX,4/16/24,Lunch,AC Lunch,502,0,0,502,Bulk
IDEA Monterrey Park,Academy,ESAR,TX,4/17/24,Breakfast,AC Breakfast,459,0,0,459,Bulk
IDEA Monterrey Park,Academy,ESAR,TX,4/17/24,Lunch,AC Lunch,521,0,0,521,Bulk
IDEA Monterrey Park,Academy,ESAR,TX,4/18/24,Breakfast,AC Breakfast,450,0,0,450,Bulk
IDEA Monterrey Park,Academy,ESAR,TX,4/18/24,Lunch,AC Lunch,491,0,0,491,Bulk
IDEA Monterrey Park,Academy,ESAR,TX,4/19/24,Breakfast,AC Breakfast,452,0,0,452,Bulk
IDEA Monterrey Park,Academy,ESAR,TX,4/19/24,Lunch,AC Lunch,491,0,0,491,Bulk
IDEA Monterrey Park,College Preparatory,ESAR,TX,4/15/24,Breakfast,CP Breakfast,539,0,0,539,Bulk
IDEA Monterrey Park,College Preparatory,ESAR,TX,4/15/24,CACFP Supper,Supper,0,0,1,1,Individual
IDEA Monterrey Park,College Preparatory,ESAR,TX,4/15/24,Lunch,CP Lunch,507,0,0,507,Bulk
IDEA Monterrey Park,College Preparatory,ESAR,TX,4/16/24,Breakfast,CP Breakfast,560,0,0,560,Bulk
IDEA Monterrey Park,College Preparatory,ESAR,TX,4/16/24,Lunch,CP Lunch,501,0,0,501,Bulk
IDEA Monterrey Park,College Preparatory,ESAR,TX,4/17/24,Breakfast,CP Breakfast,563,0,0,563,Bulk
IDEA Monterrey Park,College Preparatory,ESAR,TX,4/17/24,Lunch,CP Lunch,482,0,0,482,Bulk
IDEA Monterrey Park,College Preparatory,ESAR,TX,4/18/24,Breakfast,CP Breakfast,544,0,0,544,Bulk
IDEA Monterrey Park,College Preparatory,ESAR,TX,4/18/24,Lunch,CP Lunch,561,0,0,561,Bulk
IDEA Monterrey Park,College Preparatory,ESAR,TX,4/19/24,Breakfast,CP Breakfast,520,0,0,520,Bulk
IDEA Monterrey Park,College Preparatory,ESAR,TX,4/19/24,Lunch,CP Lunch,505,0,0,505,Bulk
IDEA Montopolis,Academy,AUR,TX,4/15/24,Breakfast,AC Breakfast,422,0,0,422,Bulk
IDEA Montopolis,Academy,AUR,TX,4/15/24,CACFP Supper,AC Supper,426,0,0,426,Bulk
IDEA Montopolis,Academy,AUR,TX,4/15/24,Lunch,AC Lunch,482,0,0,482,Bulk
IDEA Montopolis,Academy,AUR,TX,4/16/24,Breakfast,AC Breakfast,452,0,0,452,Bulk
IDEA Montopolis,Academy,AUR,TX,4/16/24,CACFP Supper,AC Supper,479,0,0,479,Bulk
IDEA Montopolis,Academy,AUR,TX,4/16/24,Lunch,AC Lunch,461,0,0,461,Bulk
IDEA Montopolis,Academy,AUR,TX,4/17/24,Breakfast,AC Breakfast,456,0,0,456,Bulk
IDEA Montopolis,Academy,AUR,TX,4/17/24,CACFP Supper,AC Supper,450,0,0,450,Bulk
IDEA Montopolis,Academy,AUR,TX,4/17/24,Lunch,AC Lunch,469,0,0,469,Bulk
IDEA Montopolis,Academy,AUR,TX,4/18/24,Breakfast,AC Breakfast,388,0,0,388,Bulk
IDEA Montopolis,Academy,AUR,TX,4/18/24,CACFP Supper,AC Supper,494,0,0,494,Bulk
IDEA Montopolis,Academy,AUR,TX,4/18/24,Lunch,AC Lunch,506,0,0,506,Bulk
IDEA Montopolis,Academy,AUR,TX,4/19/24,Breakfast,AC Breakfast,373,0,0,373,Bulk
IDEA Montopolis,Academy,AUR,TX,4/19/24,CACFP Supper,Supper,277,21,152,450,Individual
IDEA Montopolis,Academy,AUR,TX,4/19/24,Lunch,AC Lunch,489,0,0,489,Bulk
IDEA Montopolis,College Preparatory,AUR,TX,4/15/24,Breakfast,CP Breakfast,333,0,0,333,Bulk
IDEA Montopolis,College Preparatory,AUR,TX,4/15/24,Lunch,CP Lunch,541,0,0,541,Bulk
IDEA Montopolis,College Preparatory,AUR,TX,4/16/24,Breakfast,CP Breakfast,185,0,0,185,Bulk
IDEA Montopolis,College Preparatory,AUR,TX,4/16/24,Lunch,CP Lunch,451,0,0,451,Bulk
IDEA Montopolis,College Preparatory,AUR,TX,4/17/24,Breakfast,CP Breakfast,278,0,0,278,Bulk
IDEA Montopolis,College Preparatory,AUR,TX,4/17/24,Lunch,CP Lunch,550,0,0,550,Bulk
IDEA Montopolis,College Preparatory,AUR,TX,4/18/24,Breakfast,CP Breakfast,217,0,0,217,Bulk
IDEA Montopolis,College Preparatory,AUR,TX,4/18/24,Lunch,CP Lunch,538,0,0,538,Bulk
IDEA Montopolis,College Preparatory,AUR,TX,4/19/24,Breakfast,CP Breakfast,200,0,0,200,Bulk
IDEA Montopolis,College Preparatory,AUR,TX,4/19/24,Lunch,CP Lunch,402,0,0,402,Bulk
IDEA Najim,Academy,ESAR,TX,4/15/24,Breakfast,AC Breakfast,470,0,0,470,Bulk
IDEA Najim,Academy,ESAR,TX,4/15/24,CACFP Supper,Supper,127,6,44,177,Individual
IDEA Najim,Academy,ESAR,TX,4/15/24,Lunch,AC Lunch,459,0,0,459,Bulk
IDEA Najim,Academy,ESAR,TX,4/16/24,Breakfast,AC Breakfast,479,0,0,479,Bulk
IDEA Najim,Academy,ESAR,TX,4/16/24,CACFP Supper,Supper,124,7,43,174,Individual
IDEA Najim,Academy,ESAR,TX,4/16/24,Lunch,AC Lunch,448,0,0,448,Bulk
IDEA Najim,Academy,ESAR,TX,4/17/24,Breakfast,AC Breakfast,484,0,0,484,Bulk
IDEA Najim,Academy,ESAR,TX,4/17/24,CACFP Supper,Supper,123,4,42,169,Individual
IDEA Najim,Academy,ESAR,TX,4/17/24,Lunch,AC Lunch,446,0,0,446,Bulk
IDEA Najim,Academy,ESAR,TX,4/18/24,Breakfast,AC Breakfast,517,0,0,517,Bulk
IDEA Najim,Academy,ESAR,TX,4/18/24,CACFP Supper,Supper,130,6,46,182,Individual
IDEA Najim,Academy,ESAR,TX,4/18/24,Lunch,AC Lunch,474,0,0,474,Bulk
IDEA Najim,Academy,ESAR,TX,4/19/24,Breakfast,AC Breakfast,478,0,0,478,Bulk
IDEA Najim,Academy,ESAR,TX,4/19/24,CACFP Supper,Supper,114,6,42,162,Individual
IDEA Najim,Academy,ESAR,TX,4/19/24,Lunch,AC Lunch,469,0,0,469,Bulk
IDEA Najim,College Preparatory,ESAR,TX,4/15/24,Breakfast,CP Breakfast,348,0,0,348,Bulk
IDEA Najim,College Preparatory,ESAR,TX,4/15/24,Lunch,CP Lunch,356,0,0,356,Bulk
IDEA Najim,College Preparatory,ESAR,TX,4/16/24,Breakfast,CP Breakfast,392,0,0,392,Bulk
IDEA Najim,College Preparatory,ESAR,TX,4/16/24,Lunch,CP Lunch,374,0,0,374,Bulk
IDEA Najim,College Preparatory,ESAR,TX,4/17/24,Breakfast,CP Breakfast,359,0,0,359,Bulk
IDEA Najim,College Preparatory,ESAR,TX,4/17/24,Lunch,CP Lunch,368,0,0,368,Bulk
IDEA Najim,College Preparatory,ESAR,TX,4/18/24,Breakfast,CP Breakfast,356,0,0,356,Bulk
IDEA Najim,College Preparatory,ESAR,TX,4/18/24,Lunch,CP Lunch,361,0,0,361,Bulk
IDEA Najim,College Preparatory,ESAR,TX,4/19/24,Breakfast,CP Breakfast,308,0,0,308,Bulk
IDEA Najim,College Preparatory,ESAR,TX,4/19/24,Lunch,CP Lunch,303,0,0,303,Bulk
IDEA North Mission,Academy,URGV,TX,4/15/24,Breakfast,AC Breakfast,657,0,0,657,Bulk
IDEA North Mission,Academy,URGV,TX,4/15/24,CACFP Supper,AC Supper,171,0,0,171,Bulk
IDEA North Mission,Academy,URGV,TX,4/15/24,Lunch,AC Lunch,702,0,0,702,Bulk
IDEA North Mission,Academy,URGV,TX,4/16/24,Breakfast,AC Breakfast,673,0,0,673,Bulk
IDEA North Mission,Academy,URGV,TX,4/16/24,CACFP Supper,AC Supper,200,0,0,200,Bulk
IDEA North Mission,Academy,URGV,TX,4/16/24,Lunch,AC Lunch,728,0,0,728,Bulk
IDEA North Mission,Academy,URGV,TX,4/17/24,Breakfast,AC Breakfast,622,0,0,622,Bulk
IDEA North Mission,Academy,URGV,TX,4/17/24,CACFP Supper,AC Supper,182,0,0,182,Bulk
IDEA North Mission,Academy,URGV,TX,4/17/24,Lunch,AC Lunch,730,0,0,730,Bulk
IDEA North Mission,Academy,URGV,TX,4/18/24,Breakfast,AC Breakfast,609,0,0,609,Bulk
IDEA North Mission,Academy,URGV,TX,4/18/24,CACFP Supper,AC Supper,204,0,0,204,Bulk
IDEA North Mission,Academy,URGV,TX,4/18/24,Lunch,AC Lunch,734,0,0,734,Bulk
IDEA North Mission,Academy,URGV,TX,4/19/24,Breakfast,AC Breakfast,571,0,0,571,Bulk
IDEA North Mission,Academy,URGV,TX,4/19/24,CACFP Supper,AC Supper,149,0,0,149,Bulk
IDEA North Mission,Academy,URGV,TX,4/19/24,Lunch,AC Lunch,691,0,0,691,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/15/24,Breakfast,CP Breakfast,534,0,0,534,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/15/24,CACFP Supper,CP Supper,57,0,0,57,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/15/24,Lunch,CP Lunch,560,0,0,560,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/16/24,Breakfast,CP Breakfast,590,0,0,590,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/16/24,CACFP Supper,CP Supper,21,0,0,21,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/16/24,Lunch,CP Lunch,576,0,0,576,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/17/24,Breakfast,CP Breakfast,487,0,0,487,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/17/24,CACFP Supper,CP Supper,22,0,0,22,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/17/24,Lunch,CP Lunch,477,0,0,477,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/18/24,Breakfast,CP Breakfast,584,0,0,584,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/18/24,CACFP Supper,CP Supper,23,0,0,23,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/18/24,Lunch,CP Lunch,665,0,0,665,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/19/24,Breakfast,CP Breakfast,516,0,0,516,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/19/24,CACFP Supper,CP Supper,2,0,0,2,Bulk
IDEA North Mission,College Preparatory,URGV,TX,4/19/24,Lunch,CP Lunch,552,0,0,552,Bulk
IDEA Owassa,Academy,MRGV,TX,4/15/24,Breakfast,AC Breakfast,462,0,0,462,Bulk
IDEA Owassa,Academy,MRGV,TX,4/15/24,CACFP Supper,AC Supper,60,0,0,60,Bulk
IDEA Owassa,Academy,MRGV,TX,4/15/24,Lunch,AC Lunch,593,0,0,593,Bulk
IDEA Owassa,Academy,MRGV,TX,4/16/24,Breakfast,AC Breakfast,504,0,0,504,Bulk
IDEA Owassa,Academy,MRGV,TX,4/16/24,CACFP Supper,AC Supper,58,0,0,58,Bulk
IDEA Owassa,Academy,MRGV,TX,4/16/24,Lunch,AC Lunch,588,0,0,588,Bulk
IDEA Owassa,Academy,MRGV,TX,4/17/24,Breakfast,AC Breakfast,450,0,0,450,Bulk
IDEA Owassa,Academy,MRGV,TX,4/17/24,CACFP Supper,AC Supper,103,0,0,103,Bulk
IDEA Owassa,Academy,MRGV,TX,4/17/24,Lunch,AC Lunch,539,0,0,539,Bulk
IDEA Owassa,Academy,MRGV,TX,4/18/24,Breakfast,AC Breakfast,456,0,0,456,Bulk
IDEA Owassa,Academy,MRGV,TX,4/18/24,CACFP Supper,AC Supper,181,0,0,181,Bulk
IDEA Owassa,Academy,MRGV,TX,4/18/24,Lunch,AC Lunch,607,0,0,607,Bulk
IDEA Owassa,Academy,MRGV,TX,4/19/24,Breakfast,AC Breakfast,446,0,0,446,Bulk
IDEA Owassa,Academy,MRGV,TX,4/19/24,CACFP Supper,AC Supper,38,0,0,38,Bulk
IDEA Owassa,Academy,MRGV,TX,4/19/24,Lunch,AC Lunch,575,0,0,575,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/15/24,Breakfast,CP Breakfast,355,0,0,355,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/15/24,CACFP Supper,CP Supper,73,0,0,73,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/15/24,Lunch,CP Lunch,498,0,0,498,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/16/24,Breakfast,CP Breakfast,338,0,0,338,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/16/24,CACFP Supper,CP Supper,63,0,0,63,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/16/24,Lunch,CP Lunch,544,0,0,544,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/17/24,Breakfast,CP Breakfast,386,0,0,386,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/17/24,CACFP Supper,CP Supper,84,0,0,84,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/17/24,Lunch,CP Lunch,538,0,0,538,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/18/24,Breakfast,CP Breakfast,340,0,0,340,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/18/24,CACFP Supper,CP Supper,20,0,0,20,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/18/24,Lunch,CP Lunch,581,0,0,581,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/19/24,Breakfast,CP Breakfast,325,0,0,325,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/19/24,CACFP Supper,CP Supper,36,0,0,36,Bulk
IDEA Owassa,College Preparatory,MRGV,TX,4/19/24,Lunch,CP Lunch,522,0,0,522,Bulk
IDEA Palmview,Academy,URGV,TX,4/15/24,Breakfast,AC Breakfast,521,0,0,521,Bulk
IDEA Palmview,Academy,URGV,TX,4/15/24,CACFP Supper,Supper,36,1,18,55,Individual
IDEA Palmview,Academy,URGV,TX,4/15/24,Lunch,AC Lunch,595,0,0,595,Bulk
IDEA Palmview,Academy,URGV,TX,4/16/24,Breakfast,AC Breakfast,552,0,0,552,Bulk
IDEA Palmview,Academy,URGV,TX,4/16/24,CACFP Supper,Supper,30,1,20,51,Individual
IDEA Palmview,Academy,URGV,TX,4/16/24,Lunch,AC Lunch,611,0,0,611,Bulk
IDEA Palmview,Academy,URGV,TX,4/17/24,Breakfast,AC Breakfast,538,0,0,538,Bulk
